taskName	junk	item	start_fr	start_s	end_fr	end_s	stratum	judgement
vbs22-avs-05	0	08137	3786	151.48	3802	152.08	1	1
vbs22-avs-05	0	05770	189	7.56	202	8.12	1	1
vbs22-avs-05	0	05770	168	6.72	173	6.92	1	1
vbs22-avs-05	0	01438	6586	263.44	6598	263.92	1	1
vbs22-avs-05	0	06809	26636	888.787	27357	912.845	1	-1
vbs22-avs-05	0	05770	174	6.96	188	7.52	1	1
vbs22-avs-05	0	12832	1977	65.999	2000	66.766	1	1
vbs22-avs-05	0	12832	4727	157.757	4763	158.958	1	1
vbs22-avs-05	0	12832	1966	65.632	1976	65.965	1	1
vbs22-avs-05	0	12832	4690	156.523	4707	157.09	1	1
vbs22-avs-05	0	12832	4708	157.123	4726	157.724	1	1
vbs22-avs-05	0	12832	2003	66.866	2028	67.7	1	1
vbs22-avs-05	0	12832	12699	423.756	12742	425.191	1	0
vbs22-avs-05	0	01877	783	32.625	796	33.208	1	1
vbs22-avs-05	0	01671	165	5.538	169	5.672	1	1
vbs22-avs-05	0	12832	4946	165.064	4973	165.965	1	1
vbs22-avs-05	0	13552	148	6.214	169	7.09	1	1
vbs22-avs-05	0	06944	61148	2040.338	61167	2040.972	1	1
vbs22-avs-05	0	08141	3355	111.866	3390	113.033	1	1
vbs22-avs-05	0	12364	1	0.083	9	0.417	1	0
vbs22-avs-05	0	01671	3855	128.661	3871	129.195	1	1
vbs22-avs-05	0	01671	1211	40.44	1245	41.574	1	0
vbs22-avs-05	0	02955	5557	185.451	5586	186.419	1	0
vbs22-avs-05	0	14609	1603	64.12	1617	64.68	1	0
vbs22-avs-05	0	01671	4022	134.234	4061	135.535	1	1
vbs22-avs-05	0	12832	1927	64.33	1939	64.731	1	1
vbs22-avs-05	0	15932	19433	777.32	19524	780.96	1	0
vbs22-avs-05	0	04550	3838	160.118	3936	164.205	1	1
vbs22-avs-05	0	09531	10481	437.186	10624	443.151	1	1
vbs22-avs-05	0	03787	3649	145.96	3757	150.28	1	0
vbs22-avs-05	0	09148	9551	191.02	9732	194.64	1	0
vbs22-avs-05	0	09148	6017	120.34	6396	127.92	1	0
vbs22-avs-05	0	02534	8826	147.1	8842	147.383	1	0
vbs22-avs-05	0	02668	57244	1910.074	57441	1916.648	1	0
vbs22-avs-05	0	16588	2211	73.733	2223	74.133	1	1
vbs22-avs-05	0	05611	3726	124.357	3794	126.626	1	0
vbs22-avs-05	0	05611	4715	157.357	4726	157.724	1	1
vbs22-avs-05	0	01671	270	9.042	274	9.175	1	1
vbs22-avs-05	0	16831	14219	568.76	14247	569.88	1	1
vbs22-avs-05	0	05770	379	15.16	401	16.08	1	0
vbs22-avs-05	0	12832	15552	518.951	15582	519.952	1	0
vbs22-avs-05	0	08271	2723	108.92	2876	115.04	1	0
vbs22-avs-05	0	12832	15520	517.884	15544	518.684	1	0
vbs22-avs-05	0	09148	4092	81.84	4178	83.56	1	0
vbs22-avs-05	0	09148	4179	83.58	4181	83.62	1	0
vbs22-avs-05	0	09148	4214	84.28	4438	88.76	1	0
vbs22-avs-05	0	09148	4195	83.9	4213	84.26	1	0
vbs22-avs-05	0	09148	3879	77.6	4086	81.74	1	0
vbs22-avs-05	0	09148	4182	83.64	4194	83.88	1	0
vbs22-avs-05	0	09148	3154	63.08	3879	77.58	1	0
vbs22-avs-05	0	09148	2920	58.4	3153	63.06	1	0
vbs22-avs-05	0	09148	4088	81.76	4090	81.82	1	0
vbs22-avs-05	0	12832	3730	124.491	3739	124.791	1	1
vbs22-avs-05	0	02561	2225	89.0	2259	90.36	1	0
vbs22-avs-05	0	06678	1415	56.6	1421	56.84	1	1
vbs22-avs-05	0	12832	16481	549.949	16514	551.05	1	0
vbs22-avs-05	0	12832	1670	55.755	1680	56.056	1	1
vbs22-avs-05	0	08345	1920	64.097	1933	64.531	1	1
vbs22-avs-05	0	06678	1378	55.12	1385	55.4	1	1
vbs22-avs-05	0	00749	5115	170.703	5224	174.34	1	0
vbs22-avs-05	0	12832	5059	168.835	5066	169.068	1	1
vbs22-avs-05	0	12832	15742	525.291	15769	526.192	1	0
vbs22-avs-05	0	16792	3884	155.36	3897	155.88	1	1
vbs22-avs-05	0	09667	3751	125.191	3848	128.428	1	0
vbs22-avs-05	0	12832	17079	569.902	17119	571.237	1	0
vbs22-avs-05	0	12832	17658	589.221	17689	590.256	1	0
vbs22-avs-05	0	10164	782	32.657	792	33.074	1	1
vbs22-avs-05	0	12832	1917	63.997	1926	64.297	1	1
vbs22-avs-05	0	12832	4360	145.512	4476	149.382	1	1
vbs22-avs-05	0	03922	386	15.44	396	15.84	1	0
vbs22-avs-05	0	12832	2245	74.941	2254	75.241	1	1
vbs22-avs-05	0	03922	404	16.16	420	16.8	1	0
vbs22-avs-05	0	12832	4764	158.992	4767	159.092	1	1
vbs22-avs-05	0	03922	429	17.16	445	17.8	1	0
vbs22-avs-06	0	04490	5373	214.92	5425	217.0	1	1
vbs22-avs-06	0	03894	13022	434.534	13514	450.95	1	1
vbs22-avs-06	0	09999	0	0.0	99	3.96	1	1
vbs22-avs-06	0	03077	2491	103.937	2508	104.646	1	1
vbs22-avs-06	0	03894	4033	134.601	4041	134.868	1	1
vbs22-avs-06	0	10113	10188	407.52	10299	411.96	1	1
vbs22-avs-06	0	03894	4033	134.601	4041	134.868	1	1
vbs22-avs-06	0	03894	4042	134.901	4280	142.842	1	1
vbs22-avs-06	0	02808	8038	268.234	8050	268.635	1	1
vbs22-avs-06	0	12175	3432	137.28	3443	137.72	1	1
vbs22-avs-06	0	11181	9309	620.6	9537	635.866	1	1
vbs22-avs-06	0	03894	692	23.123	1133	37.837	1	1
vbs22-avs-06	0	03894	692	23.123	1133	37.837	1	1
vbs22-avs-06	0	07309	11184	373.206	11244	375.208	1	1
vbs22-avs-06	0	03077	2421	101.017	2438	101.726	1	-1
vbs22-avs-06	0	13760	1253	52.302	1335	55.722	1	1
vbs22-avs-06	0	11163	12378	413.045	13107	437.37	1	1
vbs22-avs-06	0	07309	6019	200.867	6194	206.706	1	1
vbs22-avs-06	0	04897	1428	57.12	1517	60.68	1	0
vbs22-avs-06	0	06815	1058	35.335	1062	35.468	1	1
vbs22-avs-06	0	14861	1268	50.72	1523	60.92	1	1
vbs22-avs-06	0	11163	575	19.219	579	19.352	1	1
vbs22-avs-06	0	00917	2910	97.097	3500	116.816	1	1
vbs22-avs-06	0	03894	7669	255.922	7993	266.733	1	1
vbs22-avs-06	0	06815	1077	35.969	1090	36.403	1	1
vbs22-avs-06	0	07309	11169	372.705	11183	373.172	1	1
vbs22-avs-06	0	10273	7008	233.866	7051	235.301	1	1
vbs22-avs-06	0	11163	619	20.687	712	23.79	1	1
vbs22-avs-06	0	11181	4957	330.533	5001	333.466	1	1
vbs22-avs-06	0	10113	10300	412.0	10338	413.52	1	-1
vbs22-avs-06	0	13922	14725	589.0	15462	618.48	1	0
vbs22-avs-06	0	03894	3674	122.622	3892	129.896	1	1
vbs22-avs-06	0	11163	1468	49.015	2025	67.6	1	1
vbs22-avs-06	0	13968	2470	103.061	2939	122.622	1	0
vbs22-avs-06	0	06815	9699	323.656	9775	326.192	1	1
vbs22-avs-06	0	11163	2047	68.334	2382	79.512	1	1
vbs22-avs-06	0	05605	25317	1055.971	25364	1057.931	1	1
vbs22-avs-06	0	02932	32050	1336.793	32064	1337.336	1	1
vbs22-avs-06	0	10919	7335	244.778	7481	249.649	1	0
vbs22-avs-06	0	06815	3185	106.306	3408	113.746	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	10273	6680	222.922	6898	230.196	1	1
vbs22-avs-06	0	10273	7008	233.866	7051	235.301	1	1
vbs22-avs-06	0	10113	10339	413.56	10477	419.08	1	0
vbs22-avs-06	0	03894	2871	95.829	3230	107.807	1	1
vbs22-avs-06	0	01336	368	15.39	535	22.355	1	1
vbs22-avs-06	0	11181	8283	552.2	8391	559.4	1	1
vbs22-avs-06	0	06815	3450	115.148	3702	123.556	1	1
vbs22-avs-06	0	11163	6145	205.071	6743	225.024	1	1
vbs22-avs-06	0	06815	3185	106.306	3408	113.746	1	1
vbs22-avs-06	0	03894	8006	267.166	8738	291.591	1	1
vbs22-avs-06	0	06815	3703	123.59	3791	126.526	1	1
vbs22-avs-06	0	11163	7307	243.843	7656	255.488	1	1
vbs22-avs-06	0	06815	4537	151.417	4546	151.718	1	1
vbs22-avs-06	0	03894	6711	223.957	7033	234.701	1	1
vbs22-avs-06	0	12175	3408	136.32	3419	136.76	1	1
vbs22-avs-06	0	11163	7672	256.022	7691	256.656	1	1
vbs22-avs-06	0	16562	5167	172.438	5197	173.439	1	0
vbs22-avs-06	0	14829	4346	145.044	4637	154.754	1	0
vbs22-avs-06	0	12175	3492	139.68	3503	140.12	1	1
vbs22-avs-06	0	12175	3444	137.76	3454	138.2	1	1
vbs22-avs-06	0	12175	3564	142.56	3575	143.0	1	1
vbs22-avs-06	0	11163	9168	305.938	9718	324.29	1	1
vbs22-avs-06	0	11113	2652	106.08	2663	106.52	1	1
vbs22-avs-06	0	11163	8308	277.243	8419	280.947	1	1
vbs22-avs-06	0	03077	2439	101.768	2478	103.394	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	03894	4886	163.062	5217	174.107	1	1
vbs22-avs-06	0	12175	3540	141.6	3551	142.04	1	1
vbs22-avs-06	0	11163	1468	49.015	2025	67.6	1	1
vbs22-avs-06	0	03894	4042	134.901	4280	142.842	1	1
vbs22-avs-06	0	11163	2398	80.046	2411	80.48	1	1
vbs22-avs-06	0	11163	3508	117.083	4065	135.668	1	1
vbs22-avs-06	0	11163	2534	84.584	3226	107.674	1	1
vbs22-avs-06	0	03894	5370	179.212	5838	194.827	1	1
vbs22-avs-06	0	03894	9711	324.057	10273	342.809	1	1
vbs22-avs-06	0	03894	7046	235.134	7371	245.979	1	1
vbs22-avs-06	0	10273	6927	231.164	7007	233.833	1	1
vbs22-avs-06	0	05605	25317	1055.971	25364	1057.931	1	1
vbs22-avs-06	0	10273	7008	233.866	7051	235.301	1	1
vbs22-avs-06	0	09999	0	0.0	99	3.96	1	1
vbs22-avs-06	0	10273	7075	236.102	7166	239.138	1	1
vbs22-avs-06	0	10273	6900	230.23	6926	231.13	1	1
vbs22-avs-06	0	06815	4562	152.252	4564	152.318	1	1
vbs22-avs-06	0	12175	3515	140.64	3527	141.08	1	1
vbs22-avs-06	0	11163	11153	372.171	11156	372.271	1	1
vbs22-avs-06	0	03077	2479	103.436	2490	103.895	1	1
vbs22-avs-06	0	03894	11019	367.7	11602	387.153	1	1
vbs22-avs-06	0	03894	6230	207.907	6432	214.647	1	1
vbs22-avs-06	0	02808	18714	624.457	18734	625.124	1	1
vbs22-avs-06	0	02808	18735	625.157	18932	631.731	1	1
vbs22-avs-06	0	02808	18980	633.332	18983	633.432	1	1
vbs22-avs-06	0	11163	5295	176.709	5302	176.943	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	10113	10300	412.0	10338	413.52	1	-1
vbs22-avs-06	0	03894	3951	131.865	4023	134.267	1	1
vbs22-avs-06	0	06954	811	32.48	831	33.24	1	0
vbs22-avs-06	0	12175	3515	140.64	3527	141.08	1	1
vbs22-avs-06	0	06815	1063	35.502	1076	35.935	1	1
vbs22-avs-06	0	14861	7314	292.56	7470	298.84	1	1
vbs22-avs-06	0	02808	8096	270.169	8186	273.172	1	1
vbs22-avs-06	0	04897	3517	140.68	3597	143.92	1	0
vbs22-avs-06	0	08227	1	0.066	736	24.591	1	1
vbs22-avs-06	0	03894	14855	495.695	15288	510.142	1	1
vbs22-avs-06	0	12175	3540	141.6	3551	142.04	1	1
vbs22-avs-06	0	12175	3468	138.72	3479	139.16	1	1
vbs22-avs-06	0	10113	10188	407.52	10299	411.96	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	06815	3450	115.148	3702	123.556	1	1
vbs22-avs-06	0	03894	14389	480.146	14834	494.994	1	1
vbs22-avs-06	0	11163	3508	117.083	4065	135.668	1	1
vbs22-avs-06	0	12175	3515	140.64	3527	141.08	1	1
vbs22-avs-06	0	12175	3408	136.32	3419	136.76	1	1
vbs22-avs-06	0	10113	10300	412.0	10338	413.52	1	-1
vbs22-avs-06	0	08227	2307	77.01	2761	92.158	1	1
vbs22-avs-06	0	07309	11169	372.705	11183	373.172	1	1
vbs22-avs-06	0	17143	4825	201.284	4883	203.703	1	0
vbs22-avs-06	0	08227	1	0.066	736	24.591	1	1
vbs22-avs-06	0	15851	664	27.736	735	30.697	1	1
vbs22-avs-06	0	06815	6667	222.488	6688	223.189	1	1
vbs22-avs-06	0	02808	18353	612.411	18450	615.615	1	1
vbs22-avs-06	0	12175	3540	141.6	3551	142.04	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	03077	2491	103.937	2508	104.646	1	1
vbs22-avs-06	0	17143	6108	254.796	6182	257.882	1	-1
vbs22-avs-06	0	17143	6268	261.469	6306	263.054	1	-1
vbs22-avs-06	0	04490	5373	214.92	5425	217.0	1	1
vbs22-avs-06	0	04897	573	22.92	599	23.96	1	0
vbs22-avs-06	0	10113	10188	407.52	10299	411.96	1	1
vbs22-avs-06	0	08227	1872	62.495	1993	66.533	1	1
vbs22-avs-06	0	11163	2047	68.334	2382	79.512	1	1
vbs22-avs-06	0	17143	7042	293.751	7097	296.045	1	1
vbs22-avs-06	0	07309	10785	359.892	10996	366.933	1	1
vbs22-avs-06	0	09999	0	0.0	99	3.96	1	1
vbs22-avs-06	0	11163	1468	49.015	2025	67.6	1	1
vbs22-avs-06	0	17143	5954	248.373	6018	251.042	1	0
vbs22-avs-06	0	07309	6019	200.867	6194	206.706	1	1
vbs22-avs-06	0	12175	3540	141.6	3551	142.04	1	1
vbs22-avs-06	0	11163	11153	372.171	11156	372.271	1	1
vbs22-avs-06	0	02808	18450	615.648	18457	615.881	1	1
vbs22-avs-06	0	12175	3432	137.28	3443	137.72	1	1
vbs22-avs-06	0	12175	3456	138.24	3467	138.68	1	1
vbs22-avs-06	0	12175	3130	125.2	3407	136.28	1	1
vbs22-avs-06	0	10113	10300	412.0	10338	413.52	1	-1
vbs22-avs-06	0	02808	18498	617.249	18507	617.55	1	1
vbs22-avs-06	0	06815	4754	158.658	4773	159.292	1	1
vbs22-avs-06	0	03077	1188	49.591	1212	50.592	1	1
vbs22-avs-06	0	03894	15447	515.448	15462	515.948	1	1
vbs22-avs-06	0	02808	18701	624.023	18713	624.423	1	1
vbs22-avs-06	0	12175	3444	137.76	3454	138.2	1	1
vbs22-avs-06	0	02808	18508	617.583	18700	623.99	1	1
vbs22-avs-06	0	06815	4781	159.559	4795	160.026	1	1
vbs22-avs-06	0	06815	4809	160.493	4818	160.793	1	1
vbs22-avs-06	0	03894	3951	131.865	4023	134.267	1	1
vbs22-avs-06	0	12175	3515	140.64	3527	141.08	1	1
vbs22-avs-06	0	06815	4835	161.361	4843	161.628	1	1
vbs22-avs-06	0	02808	7941	264.998	8037	268.201	1	1
vbs22-avs-06	0	06815	5378	179.479	5443	181.648	1	1
vbs22-avs-06	0	01102	1529	61.16	1541	61.64	1	-1
vbs22-avs-06	0	11163	619	20.687	712	23.79	1	1
vbs22-avs-06	0	15108	6379	212.879	6428	214.514	1	0
vbs22-avs-06	0	06815	6571	219.285	6652	221.988	1	1
vbs22-avs-06	0	05605	25317	1055.971	25364	1057.931	1	1
vbs22-avs-06	0	06815	6703	223.69	6827	227.827	1	1
vbs22-avs-06	0	03894	314	10.51	325	10.877	1	1
vbs22-avs-06	0	06815	7786	259.826	8103	270.403	1	-1
vbs22-avs-06	0	03077	1308	54.596	1314	54.846	1	1
vbs22-avs-06	0	03077	2315	96.596	2333	97.347	1	1
vbs22-avs-06	0	01194	1675	67.0	1755	70.24	1	0
vbs22-avs-06	0	11181	11926	795.133	11964	797.666	1	1
vbs22-avs-06	0	04490	5373	214.92	5425	217.0	1	1
vbs22-avs-06	0	11163	1468	49.015	2025	67.6	1	1
vbs22-avs-06	0	03894	326	10.91	691	23.089	1	1
vbs22-avs-06	0	06815	8839	294.961	9561	319.052	1	1
vbs22-avs-06	0	03894	692	23.123	1133	37.837	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	06815	9596	320.219	9685	323.189	1	1
vbs22-avs-06	0	02932	31971	1333.498	32012	1335.208	1	1
vbs22-avs-06	0	06815	9699	323.656	9775	326.192	1	1
vbs22-avs-06	0	03894	1269	42.375	1276	42.609	1	1
vbs22-avs-06	0	03077	2411	100.6	2420	100.975	1	1
vbs22-avs-06	0	03077	2421	101.017	2438	101.726	1	-1
vbs22-avs-06	0	11163	988	32.999	1179	39.372	1	1
vbs22-avs-06	0	03795	1572	62.88	1634	65.36	1	1
vbs22-avs-06	0	01194	2415	96.6	2545	101.8	1	0
vbs22-avs-06	0	03894	1277	42.642	1285	42.909	1	1
vbs22-avs-06	0	06815	9835	328.194	10025	334.534	1	1
vbs22-avs-06	0	06815	14365	479.345	14370	479.512	1	1
vbs22-avs-06	0	03894	1286	42.942	1372	45.812	1	1
vbs22-avs-06	0	11181	4957	330.533	5001	333.466	1	1
vbs22-avs-06	0	03077	2315	96.596	2333	97.347	1	1
vbs22-avs-06	0	11163	8443	281.748	9167	305.905	1	1
vbs22-avs-06	0	10113	10188	407.52	10299	411.96	1	1
vbs22-avs-06	0	03077	2479	103.436	2490	103.895	1	1
vbs22-avs-06	0	03077	2491	103.937	2508	104.646	1	1
vbs22-avs-06	0	06815	10070	336.035	10267	342.608	1	1
vbs22-avs-06	0	03894	1373	45.845	1393	46.513	1	1
vbs22-avs-06	0	06815	3185	106.306	3408	113.746	1	1
vbs22-avs-06	0	06815	5444	181.681	6168	205.838	1	1
vbs22-avs-06	0	06815	10500	350.35	10505	350.55	1	1
vbs22-avs-06	0	01512	8684	289.789	8738	291.591	1	1
vbs22-avs-06	0	03894	1662	55.488	1670	55.755	1	1
vbs22-avs-06	0	11163	1468	49.015	2025	67.6	1	1
vbs22-avs-06	0	10113	10300	412.0	10338	413.52	1	-1
vbs22-avs-06	0	01223	5880	235.2	5915	236.6	1	1
vbs22-avs-06	0	03077	2307	96.262	2314	96.554	1	1
vbs22-avs-06	0	06815	10550	352.051	10650	355.388	1	1
vbs22-avs-06	0	03077	832	34.743	842	35.16	1	1
vbs22-avs-06	0	03894	1671	55.789	1748	58.358	1	1
vbs22-avs-06	0	17143	4988	208.082	5032	209.918	1	1
vbs22-avs-06	0	08227	1872	62.495	1993	66.533	1	1
vbs22-avs-06	0	11113	2652	106.08	2663	106.52	1	1
vbs22-avs-06	0	04897	1428	57.12	1517	60.68	1	0
vbs22-avs-06	0	09852	5590	223.6	5620	224.8	1	1
vbs22-avs-06	0	03894	3942	131.564	3950	131.831	1	1
vbs22-avs-06	0	17143	4825	201.284	4883	203.703	1	0
vbs22-avs-06	0	06815	12197	407.006	12229	408.074	1	1
vbs22-avs-06	0	11163	3485	116.316	3507	117.05	1	1
vbs22-avs-06	0	08227	2762	92.192	2769	92.425	1	1
vbs22-avs-06	0	11113	4331	173.24	4347	173.88	1	1
vbs22-avs-06	0	03077	2421	101.017	2438	101.726	1	-1
vbs22-avs-06	0	06815	12958	432.398	13039	435.101	1	1
vbs22-avs-06	0	11163	4457	148.748	4656	155.388	1	1
vbs22-avs-06	0	03077	2193	91.508	2206	92.05	1	1
vbs22-avs-06	0	03077	2208	92.092	2217	92.509	1	1
vbs22-avs-06	0	06815	13060	435.802	13070	436.135	1	1
vbs22-avs-06	0	02808	8072	269.369	8086	269.836	1	1
vbs22-avs-06	0	03077	2228	92.967	2235	93.259	1	1
vbs22-avs-06	0	03077	2218	92.55	2227	92.926	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	17143	4712	196.571	4762	198.656	1	-1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	02808	7781	259.659	7792	260.026	1	1
vbs22-avs-06	0	03894	4042	134.901	4280	142.842	1	1
vbs22-avs-06	0	06815	13782	459.892	13792	460.226	1	1
vbs22-avs-06	0	03894	4033	134.601	4041	134.868	1	1
vbs22-avs-06	0	08227	1	0.066	736	24.591	1	1
vbs22-avs-06	0	02808	16228	541.507	16305	544.076	1	1
vbs22-avs-06	0	05605	24956	1040.914	25316	1055.929	1	0
vbs22-avs-06	0	06815	13931	464.864	14364	479.312	1	1
vbs22-avs-06	0	03894	3231	107.841	3454	115.281	1	1
vbs22-avs-06	0	11163	6744	225.058	7296	243.476	1	1
vbs22-avs-06	0	17143	4554	189.981	4705	196.279	1	0
vbs22-avs-06	0	09156	1908	63.6	1992	66.433	1	1
vbs22-avs-06	0	03894	4297	143.409	4873	162.629	1	1
vbs22-avs-06	0	15108	6379	212.879	6428	214.514	1	0
vbs22-avs-06	0	08227	1872	62.495	1993	66.533	1	1
vbs22-avs-06	0	03894	6711	223.957	7033	234.701	1	1
vbs22-avs-06	0	09852	5590	223.6	5620	224.8	1	1
vbs22-avs-06	0	16562	5167	172.438	5197	173.439	1	0
vbs22-avs-06	0	03894	5370	179.212	5838	194.827	1	1
vbs22-avs-06	0	03077	1138	47.505	1149	47.964	1	1
vbs22-avs-06	0	03077	1150	48.006	1162	48.506	1	1
vbs22-avs-06	0	03077	1163	48.548	1187	49.549	1	1
vbs22-avs-06	0	03077	1188	49.591	1212	50.592	1	1
vbs22-avs-06	0	06815	14846	495.394	14850	495.528	1	1
vbs22-avs-06	0	11163	5295	176.709	5302	176.943	1	1
vbs22-avs-06	0	06815	3450	115.148	3702	123.556	1	1
vbs22-avs-06	0	06815	14896	497.063	15201	507.24	1	1
vbs22-avs-06	0	03077	1267	52.886	1286	53.678	1	1
vbs22-avs-06	0	03077	1287	53.72	1307	54.554	1	1
vbs22-avs-06	0	10919	7335	244.778	7481	249.649	1	0
vbs22-avs-06	0	03077	1104	46.087	1113	46.463	1	1
vbs22-avs-06	0	07605	5830	194.561	5894	196.696	1	1
vbs22-avs-06	0	06815	15699	523.856	15710	524.223	1	1
vbs22-avs-06	0	12175	3456	138.24	3467	138.68	1	1
vbs22-avs-06	0	11181	8283	552.2	8391	559.4	1	1
vbs22-avs-06	0	15850	1132	37.804	1215	40.573	1	1
vbs22-avs-06	0	17143	7648	319.027	7718	321.946	1	1
vbs22-avs-06	0	00164	3301	137.72	3858	160.952	1	0
vbs22-avs-06	0	11163	1468	49.015	2025	67.6	1	1
vbs22-avs-06	0	03077	2491	103.937	2508	104.646	1	1
vbs22-avs-06	0	17143	5954	248.373	6018	251.042	1	0
vbs22-avs-06	0	05605	25317	1055.971	25364	1057.931	1	1
vbs22-avs-06	0	14850	202	8.466	261	10.927	1	1
vbs22-avs-06	0	10996	374	12.512	512	17.117	1	-1
vbs22-avs-06	0	10539	571	22.84	608	24.32	1	0
vbs22-avs-06	0	11163	5303	176.976	5976	199.432	1	1
vbs22-avs-06	0	06815	1091	36.436	1182	39.472	1	1
vbs22-avs-06	0	10113	10300	412.0	10338	413.52	1	-1
vbs22-avs-06	0	02808	9276	309.542	10001	333.733	1	1
vbs22-avs-06	0	11163	713	23.823	824	27.527	1	1
vbs22-avs-06	0	01990	33252	1109.541	33308	1111.41	1	0
vbs22-avs-06	0	03894	11019	367.7	11602	387.153	1	1
vbs22-avs-06	0	07309	11184	373.206	11244	375.208	1	1
vbs22-avs-06	0	07309	10121	337.737	10213	340.807	1	1
vbs22-avs-06	0	03894	10274	342.842	10285	343.209	1	1
vbs22-avs-06	0	03894	5983	199.666	6094	203.369	1	1
vbs22-avs-06	0	03894	4042	134.901	4280	142.842	1	1
vbs22-avs-06	0	03894	9711	324.057	10273	342.809	1	1
vbs22-avs-06	0	03894	11019	367.7	11602	387.153	1	1
vbs22-avs-06	0	03894	13022	434.534	13514	450.95	1	1
vbs22-avs-06	0	07309	10785	359.892	10996	366.933	1	1
vbs22-avs-06	0	12175	3468	138.72	3479	139.16	1	1
vbs22-avs-06	0	03894	9326	311.21	9412	314.08	1	1
vbs22-avs-06	0	03894	1749	58.391	2478	82.715	1	1
vbs22-avs-06	0	03894	3231	107.841	3454	115.281	1	1
vbs22-avs-06	0	07309	10264	342.508	10315	344.21	1	1
vbs22-avs-06	0	03894	2606	86.986	2708	90.39	1	1
vbs22-avs-06	0	03894	6095	203.403	6171	205.939	1	1
vbs22-avs-06	0	07309	11184	373.206	11244	375.208	1	1
vbs22-avs-06	0	03894	13532	451.551	13631	454.854	1	1
vbs22-avs-06	0	03894	2733	91.224	2739	91.424	1	1
vbs22-avs-06	0	00164	2820	117.659	2922	121.913	1	-1
vbs22-avs-06	0	05605	25317	1055.971	25364	1057.931	1	1
vbs22-avs-06	0	08227	5460	182.182	5565	185.718	1	1
vbs22-avs-06	0	07309	11169	372.705	11183	373.172	1	1
vbs22-avs-06	0	08227	5566	185.752	5691	189.923	1	1
vbs22-avs-06	0	02808	20300	677.376	20625	688.22	1	1
vbs22-avs-06	0	11163	1180	39.406	1467	48.982	1	1
vbs22-avs-06	0	06815	0	0.0	694	23.189	1	1
vbs22-avs-06	0	08227	1872	62.495	1993	66.533	1	1
vbs22-avs-06	0	06815	6571	219.285	6652	221.988	1	1
vbs22-avs-06	0	07309	9705	323.856	9822	327.76	1	1
vbs22-avs-06	0	07309	9823	327.794	9830	328.027	1	1
vbs22-avs-06	0	08227	6423	214.347	6792	226.659	1	1
vbs22-avs-06	0	03894	2740	91.458	2811	93.827	1	1
vbs22-avs-06	0	11163	5295	176.709	5302	176.943	1	1
vbs22-avs-06	0	03077	792	33.033	802	33.491	1	1
vbs22-avs-06	0	11163	8443	281.748	9167	305.905	1	1
vbs22-avs-06	0	03077	803	33.533	816	34.075	1	1
vbs22-avs-06	0	11163	157	5.271	574	19.185	1	1
vbs22-avs-06	0	08227	5701	190.256	6422	214.314	1	1
vbs22-avs-06	0	03077	832	34.743	842	35.16	1	1
vbs22-avs-06	0	03077	817	34.117	831	34.701	1	1
vbs22-avs-06	0	12175	3492	139.68	3503	140.12	1	1
vbs22-avs-06	0	08227	4993	166.633	5458	182.148	1	1
vbs22-avs-06	0	11163	2412	80.513	2529	84.417	1	1
vbs22-avs-06	0	03077	6332	264.138	6681	278.695	1	0
vbs22-avs-06	0	08129	9488	316.616	9520	317.684	1	1
vbs22-avs-06	0	03077	2491	103.937	2508	104.646	1	1
vbs22-avs-06	0	04897	2415	96.6	2573	102.92	1	1
vbs22-avs-06	0	11163	713	23.823	824	27.527	1	1
vbs22-avs-06	0	03795	3699	147.96	3779	151.16	1	1
vbs22-avs-06	0	03894	13522	451.217	13531	451.517	1	1
vbs22-avs-06	0	11163	11434	381.547	11508	384.016	1	1
vbs22-avs-06	0	02808	14603	487.286	14606	487.386	1	1
vbs22-avs-06	0	12175	3564	142.56	3575	143.0	1	1
vbs22-avs-06	0	04490	5373	214.92	5425	217.0	1	1
vbs22-avs-06	0	12175	3468	138.72	3479	139.16	1	1
vbs22-avs-06	0	03894	3459	115.448	3673	122.589	1	1
vbs22-avs-06	0	03894	4042	134.901	4280	142.842	1	1
vbs22-avs-06	0	10113	10188	407.52	10299	411.96	1	1
vbs22-avs-06	0	06815	6169	205.872	6424	214.38	1	1
vbs22-avs-06	0	11163	12287	410.009	12352	412.178	1	1
vbs22-avs-06	0	04490	5215	208.6	5372	214.88	1	1
vbs22-avs-06	0	08366	12629	210.71	13158	219.535	1	1
vbs22-avs-06	0	14346	49360	1647.012	49430	1649.347	1	1
vbs22-avs-06	0	03894	3674	122.622	3892	129.896	1	1
vbs22-avs-06	0	03894	692	23.123	1133	37.837	1	1
